Source;Word;Article;Forms;Wortart;Genus;URL;nur_im_Plural;BUCHMEIER_rank;BUCHMEIER_freq;LEEDS_rank;LEEDS_freq;LEIPZIG_rank;HERMIT_rank;HERMIT_freq
B1,BUCHMEIER,HERMIT,LEEDS,LEIPZIG;Alternative;die;;Substantiv;fem.;https://www.dwds.de/wb/Alternative#1;0.0;7297.0;197;1196.0;63.23;1902.0;5332.0;1582.0
B1;Altersheim;das;;Substantiv;neutr.;https://www.dwds.de/wb/Altersheim;0.0;;;;;;;
BUCHMEIER,HERMIT,LEIPZIG;altes;;;;;;;3309.0;558;;;6576.0;2525.0;4133.0
BUCHMEIER,HERMIT;altmodisch;;;;;;;8964.0;150;;;;8442.0;877.0
A1,BUCHMEIER,BW1,HERMIT,LEEDS,LEIPZIG,LEO739,NRW111;am;;;Präposition + Artikel;;https://www.dwds.de/wb/am;0.0;150.0;22978;46.0;1979.77;37.0;132.0;170913.0
BUCHMEIER,HERMIT;Amanda;;;;;;;3644.0;491;;;;1792.0;6306.0
BUCHMEIER,HERMIT;Amber;;;;;;;6181.0;245;;;;6614.0;1210.0
BW1;Ameise;die;;Substantiv;;;;;;;;;;
BUCHMEIER,HERMIT;Amen;;;;;;;3718.0;477;;;;2366.0;4491.0
BUCHMEIER,HERMIT,LEEDS,LEIPZIG;American;;;;;;;8531.0;159;4018.0;15.66;7654.0;7619.0;1005.0
BUCHMEIER,HERMIT,LEEDS,LEIPZIG,LEO739,NRW422;Amerika;;;;;;;1237.0;1863;1461.0;51.94;1459.0;1421.0;8518.0
BUCHMEIER,HERMIT,LEEDS,LEIPZIG;Amerikaner;;;;;;;1820.0;1173;1947.0;38.13;1384.0;1911.0;5869.0
BUCHMEIER,HERMIT,LEIPZIG;amerikanische;;;;;;;3440.0;533;;;991.0;3179.0;3060.0
BUCHMEIER,HERMIT,LEIPZIG;amerikanischen;;;;;;;3777.0;466;;;657.0;3452.0;2765.0
BUCHMEIER,HERMIT,LEIPZIG;amerikanischer;;;;;;;7674.0;183;;;4008.0;7800.0;976.0
BUCHMEIER,HERMIT,LEIPZIG;Amerikas;;;;;;;6702.0;220;;;5219.0;6950.0;1128.0
FEHLER400;Ammenhai;;;;;;;;;;;;;
A2,BUCHMEIER,BW1,LEIPZIG,LEO739;Ampel;die;;Substantiv;fem.;https://www.dwds.de/wb/Ampel;0.0;8963.0;150;;;9869.0;;
BW1;Amsel;die;;Substantiv;;;;;;;;;;
BUCHMEIER,HERMIT,LEIPZIG;Amsterdam;;;;;;;3538.0;514;;;4145.0;9094.0;794.0
B1,BUCHMEIER,HERMIT,LEEDS,LEIPZIG;Amt;das;;Substantiv;neutr.;https://www.dwds.de/wb/Amt;0.0;5002.0;326;1068.0;71.05;745.0;4378.0;2060.0
FEHLER400;Amurtiger;;;;;;;;;;;;;
BUCHMEIER,HERMIT;Amy;;;;;;;3584.0;501;;;;2303.0;4651.0
BUCHMEIER,HERMIT;amüsant;;;;;;;9340.0;142;;;;8123.0;924.0
B1,BUCHMEIER,HERMIT;amüsieren;;;Verb;;https://www.dwds.de/wb/am%C3%BCsieren;0.0;4957.0;330;;;;3936.0;2351.0
BUCHMEIER,HERMIT;amüsiert;;;;;;;6236.0;242;;;;5176.0;1640.0
A1,BUCHMEIER,BW1,HERMIT,LEEDS,LEIPZIG,LEO739,NRW111;an;;;Präposition;;https://www.dwds.de/wb/an#1;0.0;42.0;98024;25.0;3729.23;24.0;40.0;627600.0
BUCHMEIER,HERMIT;Ana;;;;;;;7701.0;182;;;;7550.0;1018.0
BUCHMEIER,HERMIT,LEEDS,LEIPZIG;Analyse;;;;;;;7246.0;199;1154.0;65.48;2535.0;5422.0;1551.0
B1,BUCHMEIER,HERMIT,LEEDS,LEIPZIG;analysieren;;;Verb;;https://www.dwds.de/wb/analysieren;0.0;9421.0;140;2704.0;25.98;8965.0;7849.0;967.0
LEO739;Ananas;die;;Substantiv;;;;;;;;;;
BUCHMEIER,HERMIT;Anbetracht;;;;;;;8962.0;150;;;;8401.0;882.0
A1,BUCHMEIER,HERMIT,LEEDS,LEIPZIG;anbieten;;;Verb;;https://www.dwds.de/wb/anbieten;0.0;3402.0;539;773.0;97.06;2436.0;2937.0;3388.0
B1,LEEDS,LEIPZIG;Anbieter;der;;Substantiv;mask.;https://www.dwds.de/wb/Anbieter;0.0;;;1861.0;39.92;2156.0;;
BUCHMEIER,HERMIT,LEEDS,LEIPZIG;Anblick;;;;;;;4539.0;368;3825.0;16.64;7398.0;4174.0;2185.0
BUCHMEIER,HERMIT,LEEDS,LEIPZIG;and;;;;;;;1372.0;1622;293.0;241.52;2204.0;1176.0;10618.0
BUCHMEIER,HERMIT;andauernd;;;;;;;5489.0;285;;;;5449.0;1540.0
BUCHMEIER,HERMIT;Andenken;;;;;;;7271.0;198;;;;6772.0;1171.0
A1,LEEDS;ander;;;Indefinitpronomen;;https://www.dwds.de/wb/ander;0.0;;;52.0;1733.48;;;
BUCHMEIER,HERMIT,LEEDS,LEIPZIG,LEO739,NRW422;andere;;;;;;;305.0;10007;1997.0;37.08;179.0;274.0;65229.0
BUCHMEIER,HERMIT,LEIPZIG;anderem;;;;;;;3205.0;582;;;9395.0;2728.0;3749.0
BUCHMEIER,HERMIT,LEIPZIG;anderen;;;;;;;225.0;14310;;;142.0;217.0;86205.0
BUCHMEIER,HERMIT,LEIPZIG;anderer;;;;;;;1468.0;1503;;;768.0;1302.0;9405.0
B1,BUCHMEIER,HERMIT,LEEDS,LEIPZIG;andererseits;;;Adverb;;https://www.dwds.de/wb/andererseits;0.0;8904.0;151;929.0;81.67;2531.0;5051.0;1700.0
BUCHMEIER,HERMIT,LEIPZIG;anderes;;;;;;;664.0;4324;;;941.0;548.0;29170.0
BUCHMEIER,HERMIT;andermal;;;;;;;7454.0;190;;;;5363.0;1571.0
BUCHMEIER,HERMIT,LEIPZIG;andern;;;;;;;6022.0;254;;;8370.0;5786.0;1432.0
A2,BUCHMEIER,BW3,FEHLER300,HERMIT,LEEDS,LEIPZIG;anders;;;Adverb;;https://www.dwds.de/wb/anders;0.0;561.0;5299;401.0;181.18;525.0;487.0;33554.0
B1;anderseits;;;Adverb;;https://www.dwds.de/wb/anderseits;0.0;;;;;;;
BUCHMEIER,HERMIT;Anderson;;;;;;;5040.0;323;;;;5464.0;1536.0
BUCHMEIER,HERMIT,LEIPZIG;anderthalb;;;;;;;9383.0;141;;;6062.0;7658.0;999.0
BUCHMEIER,HERMIT,LEEDS,LEIPZIG;Andrea;;;;;;;5179.0;310;1499.0;50.81;4704.0;5971.0;1379.0
HERMIT,LEIPZIG;Andreas;;;;;;;;;;;1553.0;9493.0;750.0
B1;andrerseits;;;Adverb;;https://www.dwds.de/wb/andrerseits;0.0;;;;;;;
BUCHMEIER,HERMIT;Andrew;;;;;;;5029.0;324;;;;3212.0;3020.0
BUCHMEIER,HERMIT;Andy;;;;;;;1832.0;1162;;;;1982.0;5575.0
HERMIT,LEIPZIG;aneinander;;;;;;;;;;;9834.0;9661.0;734.0
LEEDS,LEIPZIG;anerkannt;;;;;;;;;3940.0;16.08;3542.0;;
B1,LEEDS;anerkennen;;;Verb;;https://www.dwds.de/wb/anerkennen;0.0;;;1630.0;46.07;;;
BUCHMEIER,HERMIT,LEEDS,LEIPZIG;Anerkennung;;;;;;;7359.0;194;1800.0;41.42;2500.0;6696.0;1188.0
BUCHMEIER,HERMIT;Anfall;;;;;;;6591.0;225;;;;6757.0;1174.0
A1,BUCHMEIER,BW1,HERMIT,LEEDS,LEIPZIG;Anfang;der;Anfänge;Substantiv;mask.;https://www.dwds.de/wb/Anfang;0.0;1048.0;2309;344.0;204.39;376.0;1002.0;12784.0
A1,BUCHMEIER,HERMIT,LEEDS,LEIPZIG;anfangen;;;Verb;;https://www.dwds.de/wb/anfangen;0.0;1015.0;2378;1148.0;65.86;5350.0;933.0;14033.0
B1,BUCHMEIER,HERMIT,LEEDS,LEIPZIG;anfangs;;;Adverb;;https://www.dwds.de/wb/anfangs;0.0;9339.0;142;2716.0;25.8;4667.0;5634.0;1476.0
BUCHMEIER,HERMIT;anfassen;;;;;;;3358.0;548;;;;2686.0;3829.0
BUCHMEIER,HERMIT;anfing;;;;;;;5796.0;266;;;;5281.0;1601.0
LEEDS,LEIPZIG;Anfrage;;;;;;;;;2219.0;33.05;2784.0;;
BUCHMEIER,HERMIT;Anfänger;;;;;;;7490.0;189;;;;7253.0;1071.0
BUCHMEIER,HERMIT;anfängt;;;;;;;4956.0;330;;;;5287.0;1597.0
BUCHMEIER,HERMIT;anfühlt;;;;;;;7060.0;205;;;;5568.0;1498.0
BUCHMEIER,HERMIT,LEIPZIG;Anführer;;;;;;;2426.0;818;;;9974.0;2564.0;4075.0
B1,LEEDS,LEIPZIG;Angabe;die;;Substantiv;fem.;https://www.dwds.de/wb/Angabe;0.0;;;767.0;98.08;5315.0;;
B1,HERMIT,LEEDS,LEIPZIG;angeben;;;Verb;;https://www.dwds.de/wb/angeben;0.0;;;1717.0;43.79;4369.0;9615.0;738.0
BUCHMEIER,HERMIT,LEEDS,LEIPZIG;angeblich;;;;;;;4663.0;357;1094.0;69.62;1452.0;2694.0;3816.0
A1,BUCHMEIER,HERMIT,LEEDS,LEIPZIG;Angebot;das;;Substantiv;neutr.;https://www.dwds.de/wb/Angebot;0.0;1936.0;1087;585.0;123.49;725.0;1511.0;7873.0
BUCHMEIER,HERMIT,LEEDS,LEIPZIG;angeboten;;;;;;;4568.0;366;4760.0;12.47;1222.0;3431.0;2790.0
BUCHMEIER,HERMIT,LEIPZIG;angebracht;;;;;;;6634.0;223;;;5042.0;5760.0;1439.0
BUCHMEIER,HERMIT;angefahren;;;;;;;7095.0;204;;;;8199.0;912.0
BUCHMEIER,HERMIT,LEIPZIG;angefangen;;;;;;;1502.0;1451;;;5972.0;1362.0;8893.0
BUCHMEIER,HERMIT;angefasst;;;;;;;6797.0;216;;;;5718.0;1451.0
LEEDS,LEIPZIG;angegeben;;;;;;;;;4940.0;11.82;2862.0;;
BUCHMEIER,HERMIT,LEIPZIG;angegriffen;;;;;;;2266.0;887;;;4845.0;1891.0;5945.0
BUCHMEIER,HERMIT;angehalten;;;;;;;6119.0;249;;;;5703.0;1456.0
BUCHMEIER,HERMIT,LEEDS,LEIPZIG;angehen;;;;;;;5231.0;306;1926.0;38.6;9025.0;4750.0;1849.0
BUCHMEIER,HERMIT;angeheuert;;;;;;;7421.0;192;;;;6073.0;1351.0
BUCHMEIER,HERMIT,LEIPZIG;angeht;;;;;;;2754.0;702;;;4813.0;2186.0;4917.0
LEEDS,LEIPZIG;angehören;;;;;;;;;2769.0;25.23;5024.0;;
B1,LEEDS,LEIPZIG;Angehörige;;;Substantiv;fem., mask.;https://www.dwds.de/wb/Angeh%C3%B6rige;0.0;;;1828.0;40.76;4761.0;;
HERMIT,LEIPZIG;Angehörigen;;;;;;;;;;;3733.0;9858.0;714.0
BUCHMEIER,HERMIT,LEIPZIG;angehört;;;;;;;8721.0;155;;;6540.0;7539.0;1019.0
BUCHMEIER,HERMIT,LEIPZIG;angeklagt;;;;;;;7245.0;199;;;6221.0;4908.0;1765.0
BUCHMEIER,HERMIT,LEEDS,LEIPZIG;Angeklagte;;;;;;;8274.0;166;2940.0;23.32;3343.0;8145.0;920.0
BUCHMEIER,HERMIT,LEIPZIG;Angeklagten;;;;;;;8670.0;156;;;2325.0;7131.0;1096.0
BUCHMEIER,HERMIT,LEIPZIG;angekommen;;;;;;;2857.0;672;;;6123.0;2464.0;4258.0
BUCHMEIER,HERMIT;Angel;;;;;;;4255.0;401;;;;2703.0;3794.0
BUCHMEIER,HERMIT,LEEDS,LEIPZIG;Angela;;;;;;;3924.0;446;4288.0;14.33;7860.0;3319.0;2917.0
BUCHMEIER,HERMIT,LEEDS,LEIPZIG;Angelegenheit;;;;;;;3371.0;546;1816.0;40.98;3801.0;3157.0;3083.0
BUCHMEIER,HERMIT,LEIPZIG;Angelegenheiten;;;;;;;5586.0;279;;;6878.0;4963.0;1737.0
BUCHMEIER,HERMIT,LEEDS,LEIPZIG;angelegt;;;;;;;9136.0;146;4304.0;14.23;1676.0;7122.0;1097.0
BUCHMEIER,HERMIT;Angeles;;;;;;;2546.0;776;;;;3185.0;3053.0
BUCHMEIER,HERMIT;angeln;;;;;;;9979.0;130;;;;4566.0;1945.0
BUCHMEIER,HERMIT;angelogen;;;;;;;3595.0;499;;;;3254.0;2985.0
HERMIT,LEIPZIG;angemeldet;;;;;;;;;;;5011.0;9033.0;799.0
BUCHMEIER,HERMIT,LEEDS,LEIPZIG;angemessen;;;;;;;7554.0;187;1715.0;43.8;5507.0;6069.0;1353.0
B1,BUCHMEIER,HERMIT,LEEDS,LEIPZIG;angenehm;;;Adjektiv;;https://www.dwds.de/wb/angenehm;0.0;4646.0;358;2160.0;34.32;8919.0;3375.0;2854.0
BUCHMEIER,HERMIT,LEIPZIG;angenommen;;;;;;;2927.0;657;;;2010.0;2196.0;4897.0
BUCHMEIER,HERMIT,LEIPZIG;angeordnet;;;;;;;6973.0;208;;;5706.0;7417.0;1043.0
BUCHMEIER,HERMIT,LEIPZIG;angerichtet;;;;;;;6440.0;232;;;9146.0;5797.0;1429.0
BUCHMEIER,HERMIT,LEIPZIG;angerufen;;;;;;;956.0;2593;;;9731.0;780.0;17582.0
BUCHMEIER,HERMIT;angerührt;;;;;;;9382.0;141;;;;9127.0;790.0
BUCHMEIER,HERMIT;angeschaut;;;;;;;8455.0;161;;;;7161.0;1089.0
BUCHMEIER,HERMIT,LEIPZIG;angeschlossen;;;;;;;8132.0;170;;;4788.0;8542.0;863.0
BUCHMEIER,HERMIT;angeschossen;;;;;;;3867.0;455;;;;3788.0;2464.0
BUCHMEIER,HERMIT,LEIPZIG;angesehen;;;;;;;2876.0;667;;;3926.0;2455.0;4281.0
HERMIT,LEIPZIG;angesetzt;;;;;;;;;;;5877.0;7803.0;975.0
BUCHMEIER,HERMIT;Angesicht;;;;;;;6572.0;226;;;;5851.0;1413.0
HERMIT,LEEDS,LEIPZIG;angesichts;;;;;;;;;896.0;83.92;918.0;4903.0;1766.0
BUCHMEIER,HERMIT;angespannt;;;;;;;9549.0;138;;;;7782.0;978.0
BUCHMEIER,HERMIT,LEIPZIG;angesprochen;;;;;;;9978.0;130;;;4537.0;8481.0;871.0
BUCHMEIER,HERMIT,LEIPZIG;angestellt;;;;;;;3711.0;478;;;9663.0;3164.0;3079.0
B1,BUCHMEIER,HERMIT,LEEDS,LEIPZIG;Angestellte;;;Substantiv;mask., fem.;https://www.dwds.de/wb/Angestellte;0.0;8096.0;171;2623.0;27.12;3939.0;7854.0;965.0
BUCHMEIER,HERMIT,LEIPZIG;Angestellten;;;;;;;6261.0;241;;;3423.0;5266.0;1605.0
BUCHMEIER,HERMIT,LEIPZIG;angetan;;;;;;;1990.0;1053;;;8695.0;1649.0;7039.0
BUCHMEIER,HERMIT,LEIPZIG;angewiesen;;;;;;;7778.0;180;;;2721.0;7410.0;1043.0
HERMIT,LEIPZIG;angezeigt;;;;;;;;;;;2080.0;9530.0;746.0
BUCHMEIER,HERMIT;angezogen;;;;;;;3380.0;544;;;;3203.0;3032.0
BUCHMEIER,HERMIT,LEEDS;angreifen;;;;;;;2999.0;636;2372.0;30.62;;3081.0;3193.0
HERMIT,LEIPZIG;Angreifer;;;;;;;;;;;8815.0;7672.0;997.0
BUCHMEIER,HERMIT,LEEDS,LEIPZIG;Angriff;;;;;;;1654.0;1298;1079.0;70.26;2221.0;1607.0;7251.0
BUCHMEIER,HERMIT,LEIPZIG;Angriffe;;;;;;;7700.0;182;;;4065.0;7681.0;995.0
A2,BUCHMEIER,FEHLER100,FEHLER300,HERMIT,LEEDS,LEIPZIG,LEO739,NRW422;Angst;die;;Substantiv;fem.;https://www.dwds.de/wb/Angst;0.0;295.0;10769;525.0;138.76;764.0;267.0;67249.0
FEHLER400;angsterfüllt;;;;;;;;;;;;;
B1,BUCHMEIER,HERMIT;anhaben;;;Verb;;https://www.dwds.de/wb/anhaben;0.0;8618.0;157;;;;9315.0;769.0
BUCHMEIER,HERMIT,LEEDS;anhalten;;;;;;;3125.0;603;3854.0;16.49;;2375.0;4466.0
FEHLER200,FEHLER400,HERMIT,LEEDS,LEIPZIG;anhand;;;;;;;;;1840.0;40.38;3620.0;9604.0;739.0
BUCHMEIER,HERMIT,LEEDS,LEIPZIG;Anhänger;;;;;;;6816.0;215;2429.0;29.92;2412.0;5909.0;1397.0
BUCHMEIER,HERMIT;anhören;;;;;;;4725.0;351;;;;3729.0;2511.0
BUCHMEIER,HERMIT,LEIPZIG;Anhörung;;;;;;;9135.0;146;;;6238.0;5987.0;1375.0
BUCHMEIER,HERMIT;Anita;;;;;;;9338.0;142;;;;9188.0;783.0
BUCHMEIER,HERMIT;ankam;;;;;;;8095.0;171;;;;6496.0;1237.0
BUCHMEIER,HERMIT,LEEDS,LEIPZIG;Anklage;;;;;;;4090.0;425;4330.0;14.13;2460.0;2948.0;3375.0
A1;anklicken;;;Verb;;https://www.dwds.de/wb/anklicken;0.0;;;;;;;
A1,BUCHMEIER,HERMIT,LEEDS;ankommen;;;Verb;;https://www.dwds.de/wb/ankommen;0.0;4445.0;378;1326.0;56.71;;4346.0;2077.0
BUCHMEIER,HERMIT,LEIPZIG;ankommt;;;;;;;5569.0;280;;;8699.0;5897.0;1400.0
A1;ankreuzen;;;Verb;;https://www.dwds.de/wb/ankreuzen;0.0;;;;;;;
A1,BUCHMEIER,HERMIT,LEEDS,LEIPZIG;Ankunft;die;;Substantiv;fem.;https://www.dwds.de/wb/Ankunft;0.0;4767.0;347;3668.0;17.6;5565.0;3947.0;2340.0
B1,LEEDS;ankündigen;;;Verb;;https://www.dwds.de/wb/ank%C3%BCndigen;0.0;;;2361.0;30.76;;;
LEEDS,LEIPZIG;Ankündigung;;;;;;;;;4694.0;12.73;3862.0;;
B1,BUCHMEIER,HERMIT,LEEDS,LEIPZIG;Anlage;die;;Substantiv;fem.;https://www.dwds.de/wb/Anlage;0.0;5627.0;276;1232.0;61.19;1546.0;5463.0;1537.0
BUCHMEIER,HERMIT;Anlass;;;;;;;6010.0;255;;;;4926.0;1757.0
LEEDS,LEIPZIG;Anlaß;;;;;;;;;1453.0;52.31;1326.0;;
BUCHMEIER,HERMIT,LEEDS,LEIPZIG;anlegen;;;;;;;5739.0;270;1755.0;42.61;2375.0;4616.0;1915.0
LEEDS,LEIPZIG;Anleger;;;;;;;;;4413.0;13.79;1639.0;;
B1,LEEDS;Anleitung;die;;Substantiv;fem.;https://www.dwds.de/wb/Anleitung;0.0;;;4163.0;14.93;;;
HERMIT,LEEDS,LEIPZIG;Anliegen;;;;;;;;;2677.0;26.38;4421.0;9923.0;707.0
LEEDS,LEIPZIG;anläßlich;;;;;;;;;2653.0;26.62;4018.0;;
BUCHMEIER,HERMIT;anlügen;;;;;;;6421.0;233;;;;5856.0;1412.0
A1,BUCHMEIER,HERMIT;anmachen;;;Verb;;https://www.dwds.de/wb/anmachen;0.0;8617.0;157;;;;9734.0;726.0
A1,LEEDS,LEIPZIG;anmelden;;;Verb;;https://www.dwds.de/wb/anmelden;0.0;;;2973.0;23.03;7901.0;;
A1,LEEDS,LEIPZIG;Anmeldung;die;;Substantiv;fem.;https://www.dwds.de/wb/Anmeldung;0.0;;;3092.0;22.01;5512.0;;
BUCHMEIER,HERMIT;Ann;;;;;;;4181.0;411;;;;4044.0;2265.0
BUCHMEIER,HERMIT,LEEDS,LEIPZIG;Anna;;;;;;;2085.0;995;2928.0;23.45;2529.0;1472.0;8151.0
BUCHMEIER,HERMIT,LEEDS,LEIPZIG;Annahme;;;;;;;7840.0;178;1896.0;39.13;4402.0;6839.0;1152.0
FEHLER200,FEHLER400;Annalen;;;;;;;;;;;;;
BUCHMEIER,HERMIT,LEIPZIG;Anne;;;;;;;4792.0;345;;;9061.0;2522.0;4140.0
B1,BUCHMEIER,HERMIT,LEEDS,LEIPZIG;annehmen;;;Verb;;https://www.dwds.de/wb/annehmen;0.0;2477.0;798;706.0;105.61;5234.0;2140.0;5041.0
BUCHMEIER,HERMIT;Annie;;;;;;;4596.0;363;;;;2533.0;4126.0
B1;Annonce;die;;Substantiv;fem.;https://www.dwds.de/wb/Annonce;0.0;;;;;;;
FEHLER200,FEHLER400;annullieren;;;;;;;;;;;;;
BUCHMEIER,HERMIT,LEIPZIG;annähernd;;;;;;;9977.0;130;;;5950.0;8379.0;885.0
HERMIT,LEEDS;anonym;;;;;;;;;3623.0;17.87;;8661.0;846.0
BUCHMEIER,HERMIT,LEEDS,LEIPZIG;Anordnung;;;;;;;9911.0;131;3503.0;18.77;5557.0;9342.0;766.0
BUCHMEIER,HERMIT,LEEDS,LEIPZIG;anpassen;;;;;;;9420.0;140;1919.0;38.72;8633.0;8441.0;877.0
BUCHMEIER,HERMIT,LEEDS,LEIPZIG;Anpassung;;;;;;;5898.0;261;2931.0;23.41;5185.0;9014.0;800.0
A1;Anrede;die;;Substantiv;fem.;https://www.dwds.de/wb/Anrede;0.0;;;;;;;
LEEDS,LEIPZIG;Anregung;;;;;;;;;2849.0;24.33;9958.0;;
A1,BUCHMEIER,HERMIT,LEEDS,LEIPZIG;Anruf;der;;Substantiv;mask.;https://www.dwds.de/wb/Anruf;0.0;1211.0;1900;4021.0;15.66;8877.0;1205.0;10355.0
A1,BUCHMEIER,HERMIT;Anrufbeantworter;der;;Substantiv;mask.;https://www.dwds.de/wb/Anrufbeantworter;0.0;9868.0;132;;;;8504.0;869.0
BUCHMEIER,HERMIT;Anrufe;;;;;;;3501.0;522;;;;2353.0;4518.0
A1,BUCHMEIER,HERMIT,LEEDS;anrufen;;;Verb;;https://www.dwds.de/wb/anrufen;0.0;971.0;2557;2961.0;23.15;;841.0;15965.0
BUCHMEIER,HERMIT;anruft;;;;;;;5683.0;273;;;;6127.0;1337.0
BUCHMEIER,HERMIT,LEEDS,LEIPZIG;ans;;;;;;;1395.0;1579;1850.0;40.08;1686.0;1174.0;10646.0
A1;Ansage;die;;Substantiv;fem.;https://www.dwds.de/wb/Ansage;0.0;;;;;;;
LEEDS,LEIPZIG;Ansatz;;;;;;;;;1103.0;69.11;4164.0;;
B1;anschaffen;;;Verb;;https://www.dwds.de/wb/anschaffen;0.0;;;;;;;
BUCHMEIER,HERMIT,LEEDS;anschauen;;;;;;;4089.0;425;2773.0;25.16;;3535.0;2677.0
BUCHMEIER,HERMIT,LEEDS,LEIPZIG;anscheinend;;;;;;;3885.0;453;2714.0;25.82;6853.0;1744.0;6532.0
BUCHMEIER,HERMIT,LEEDS,LEIPZIG;Anschlag;;;;;;;4193.0;410;2549.0;28.04;2929.0;5092.0;1678.0
B1,BUCHMEIER,HERMIT,LEEDS,LEIPZIG;anschließen;;;Verb;;https://www.dwds.de/wb/anschlie%C3%9Fen;0.0;7489.0;189;2287.0;32.06;8601.0;5918.0;1393.0
HERMIT,LEEDS,LEIPZIG,LEO739;anschließend;;;;;;;;;1034.0;73.25;1520.0;9582.0;742.0
A1,FEHLER400,HERMIT;Anschluss;der;;Substantiv;mask.;https://www.dwds.de/wb/Anschluss;0.0;;;;;;9133.0;789.0
LEEDS,LEIPZIG;Anschluß;;;;;;;;;1860.0;39.95;3810.0;;
BUCHMEIER,LEIPZIG;Anschläge;;;;;;;8157.0;169;;;6762.0;;
B1;anschnallen;;;Verb;;https://www.dwds.de/wb/anschnallen;0.0;;;;;;;
BUCHMEIER,HERMIT;ansehe;;;;;;;8094.0;171;;;;8414.0;881.0
A2,BUCHMEIER,HERMIT,LEEDS,LEIPZIG;ansehen;;;Verb;;https://www.dwds.de/wb/ansehen;0.0;1261.0;1821;803.0;93.59;4492.0;1044.0;12148.0
BUCHMEIER,HERMIT,LEEDS,LEIPZIG;Ansicht;;;;;;;5943.0;259;954.0;79.12;690.0;5454.0;1539.0
HERMIT,LEIPZIG;Ansichten;;;;;;;;;;;7015.0;8959.0;809.0
BUCHMEIER,HERMIT;ansieht;;;;;;;6609.0;224;;;;7321.0;1060.0
BUCHMEIER,HERMIT,LEEDS,LEIPZIG;Ansonsten;;;;;;;6463.0;231;1623.0;46.29;3234.0;4125.0;2218.0
B1,HERMIT,LEEDS;ansprechen;;;Verb;;https://www.dwds.de/wb/ansprechen;0.0;;;1694.0;44.21;;8531.0;864.0
B1,BUCHMEIER,HERMIT,LEEDS,LEIPZIG;Anspruch;der;;Substantiv;mask.;https://www.dwds.de/wb/Anspruch;0.0;7453.0;190;604.0;119.64;1096.0;5395.0;1558.0
HERMIT,LEIPZIG;Anstalt;;;;;;;;;;;7738.0;9291.0;771.0
BUCHMEIER,HERMIT;Anstand;;;;;;;9596.0;137;;;;7937.0;952.0
BUCHMEIER,HERMIT,LEEDS,LEIPZIG;anstatt;;;;;;;3531.0;516;2308.0;31.67;5728.0;2516.0;4149.0
BUCHMEIER,HERMIT,LEEDS,LEIPZIG;anstelle;;;;;;;9274.0;143;4410.0;13.8;6619.0;8085.0;929.0
B1,BUCHMEIER,HERMIT,LEEDS;anstellen;;;Verb;;https://www.dwds.de/wb/anstellen;0.0;4138.0;417;3603.0;18.07;;3846.0;2417.0
LEEDS,LEIPZIG;Anstieg;;;;;;;;;2938.0;23.32;2160.0;;
B1;anstrengen;;;Verb;;https://www.dwds.de/wb/anstrengen;0.0;;;;;;;
B1,BUCHMEIER,HERMIT;anstrengend;;;partizipiales Adjektiv;;https://www.dwds.de/wb/anstrengend;0.0;6385.0;235;;;;5356.0;1573.0
BUCHMEIER,HERMIT;anständig;;;;;;;5510.0;283;;;;4775.0;1839.0
BUCHMEIER,HERMIT,LEEDS,LEIPZIG;Anteil;;;;;;;3576.0;503;883.0;84.77;886.0;3112.0;3146.0
BUCHMEIER,HERMIT;Anthony;;;;;;;6675.0;221;;;;4439.0;2027.0
FEHLER200,FEHLER400;Antipathie;;;;;;;;;;;;;
LEEDS,LEIPZIG;Antisemitismus;;;;;;;;;3121.0;21.73;9283.0;;
BUCHMEIER,HERMIT;Antoine;;;;;;;7981.0;174;;;;6139.0;1334.0
BUCHMEIER,HERMIT,LEIPZIG;Anton;;;;;;;5994.0;256;;;4852.0;4611.0;1916.0
BUCHMEIER,HERMIT,LEIPZIG;Antonio;;;;;;;8053.0;172;;;6417.0;6405.0;1262.0
B1,BUCHMEIER,HERMIT,LEEDS,LEIPZIG;Antrag;der;;Substantiv;mask.;https://www.dwds.de/wb/Antrag;0.0;3673.0;487;999.0;75.89;1056.0;3024.0;3283.0
BUCHMEIER,HERMIT,LEEDS,LEIPZIG;antreten;;;;;;;7059.0;205;3124.0;21.7;3261.0;5812.0;1426.0
BUCHMEIER,HERMIT;antun;;;;;;;2797.0;692;;;;2274.0;4721.0
A1,BUCHMEIER,HERMIT,LEEDS,LEIPZIG;Antwort;die;;Substantiv;fem.;https://www.dwds.de/wb/Antwort;0.0;1028.0;2351;409.0;179.33;1206.0;942.0;13848.0
BUCHMEIER,HERMIT;Antworte;;;;;;;4284.0;397;;;;3096.0;3177.0
A1,BUCHMEIER,BW3,HERMIT,LEEDS,LEIPZIG,LEO739,NRW422;antworten;;du antwortest, Antwort;Verb;;https://www.dwds.de/wb/antworten;0.0;2181.0;937;676.0;108.88;3822.0;1280.0;9575.0
BUCHMEIER,HERMIT,LEIPZIG;antwortet;;;;;;;7579.0;186;;;6679.0;5357.0;1573.0
BUCHMEIER,HERMIT;anvertrauen;;;;;;;9595.0;137;;;;8003.0;942.0
B1,BUCHMEIER,HERMIT,LEEDS,LEIPZIG;Anwalt;der;;Substantiv;mask.;https://www.dwds.de/wb/Anwalt;0.0;1517.0;1435;2515.0;28.51;2259.0;1005.0;12728.0
