Source;Word;Lemma_spacy;Article;Forms;Wortart;Genus;URL;nur_im_Plural;Case_spacy;Number_spacy;Degree_spacy;PronType_spacy;VerbForm_spacy;IPA_phoneme;SAMPA_phoneme
A2;Projekt;Projekt;das;;Substantiv;neut.;https://www.dwds.de/wb/Projekt;0.0;Nom;Sing;;;;pɾoːjˈɛkt;"p4o:j""Ekt"
A1;Prospekt;Prospekt;der;;Substantiv;mask.;https://www.dwds.de/wb/Prospekt;0.0;Nom;Sing;;;;pɾoːspˈɛkt;"p4o:sp""Ekt"
B1;Protest;Protest;der;;Substantiv;mask.;https://www.dwds.de/wb/Protest;0.0;Nom;Sing;;;;pɾoːtˈɛst;"p4o:t""Est"
A1;Prozent;Prozent;das;;Substantiv;neut.;https://www.dwds.de/wb/Prozent;0.0;Nom;Sing;;;;pɾoːtsˈɛnt;"p4o:ts""Ent"
B1;Prozess;Prozess;der;;Substantiv;mask.;https://www.dwds.de/wb/Prozess;0.0;Nom;Sing;;;;pɾoːtsˈɛs;"p4o:ts""Es"
B1;Präsentation;Präsentation;die;;Substantiv;fem.;https://www.dwds.de/wb/Pr%C3%A4sentation;0.0;Nom;Sing;;;;pɾˌɛːzəntatsjˈoːn;"p4%E:z@ntatsj""o:n"
A1;Prüfung;Prüfung;die;;Substantiv;fem.;https://www.dwds.de/wb/Pr%C3%BCfung;0.0;Nom;Sing;;;;pɾˈyːfʊŋ;"p4""y:fUN"
B1;Publikum;Publikum;das;;Substantiv;neut.;https://www.dwds.de/wb/Publikum;0.0;Nom;Sing;;;;pˈʊbliːkˌʊm;"p""Ubli:k%Um"
A2;Pullover;Pullover;der;;Substantiv;mask.;https://www.dwds.de/wb/Pullover;0.0;Nom;Sing;;;;pˈʊloːvɜ;"p""Ulo:v3"
B1,BW3;Punkt;Punkt;der;;Substantiv;mask.;https://www.dwds.de/wb/Punkt;0.0;Nom;Sing;;;;pˈʊŋkt;"p""UNkt"
B1,BW1;Puppe;Puppe;die;;Substantiv;fem.;https://www.dwds.de/wb/Puppe;0.0;Nom;Sing;;;;pˈʊpə;"p""Up@"
BW3;Pyramide;Pyramid;die;;Substantiv;fem.;;;Nom;Plur;;;;pˌyːramˈiːdə;"p%y:ram""i:d@"
BW3;Päckchen;Päckche;das;packen, du packst, Gepäck;Substantiv;neut.;;;Nom;Sing;;;;pˈɛkçən;"p""EkC@n"
BW3;Quader;Quad;der;;Substantiv;mask.;;;Nom;Plur;;;;kvˈɑːdɜ;"kv""A:d3"
BW3;Quadrat;Quadrat;das;quadratisch;Substantiv;neut.;;;Nom;Sing;;;;kvadɾˈɑːt;"kvad4""A:t"
A1;Quadratmeter;Quadratmeter;der;;Substantiv;mask.;https://www.dwds.de/wb/Quadratmeter;0.0;Nom;Sing;;;;kvˌadɾatmˈeːtɜ;"kv%ad4atm""e:t3"
B1;Qualifikation;Qualifikation;die;;Substantiv;fem.;https://www.dwds.de/wb/Qualifikation;0.0;Nom;Sing;;;;kvˌɑliːfˌiːkatsjˈoːn;"kv%Ali:f%i:katsj""o:n"
A2;Qualität;Qualität;die;;Substantiv;fem.;https://www.dwds.de/wb/Qualit%C3%A4t;0.0;Nom;Sing;;;;kvˌɑːliːtˈɛːt;"kv%A:li:t""E:t"
BW1;Qualm;Qualm;der;qualmen;Substantiv;mask.;;;Nom;Sing;;;;kvˈalm;"kv""alm"
B1;Quartier;Quartier;das;;Substantiv;neut.;https://www.dwds.de/wb/Quartier;0.0;Nom;Sing;;;;kvaɾtˈiːɾ;"kva4t""i:4"
BW3;Quatsch;Quatsch;der;;Substantiv;mask.;;;Nom;Sing;;;;kvˈatʃ;"kv""atS"
BW3;Quelle;Quelle;die;;Substantiv;fem.;;;Nom;Sing;;;;kvˈɛlə;"kv""El@"
B1;Quittung;Quittung;die;;Substantiv;fem.;https://www.dwds.de/wb/Quittung;0.0;Nom;Sing;;;;kvˈɪtʊŋ;"kv""ItUN"
A2;Quiz;Quiz;das;;Substantiv;neut.;https://www.dwds.de/wb/Quiz;0.0;Nom;Sing;;;;(en)kwˈɪz(de);"(en)kw""Iz(de)"
B1;Rabatt;Rabatt;der;;Substantiv;mask.;https://www.dwds.de/wb/Rabatt;0.0;Nom;Sing;;;;rˈɑbat;"r""Abat"
A2,BW3;Rad;Rad;das;Räder;Substantiv;neut.;https://www.dwds.de/wb/Rad;0.0;Nom;Sing;;;;rˈɑːt;"r""A:t"
A1;Rad fahren;Rad fahren;;;Mehrwortausdruck;;https://www.dwds.de/wb/Rad%20fahren;0.0;Nom;Sing;;;;rˈɑːt fˈɑːrən;"r""A:t f""A:r@n"
B1;Radfahrer;Radfahrer;der;;Substantiv;mask.;https://www.dwds.de/wb/Radfahrer;0.0;Nom;Sing;;;;rˈatfɑːrɜ;"r""atfA:r3"
B1;Radfahrerin;Radfahrerin;die;;Substantiv;fem.;https://www.dwds.de/wb/Radfahrerin;0.0;Nom;Sing;;;;rˈatfɑːrərˌɪn;"r""atfA:r@r%In"
A2;Radio;Radio;das;;Substantiv;neut.;https://www.dwds.de/wb/Radio;0.0;Nom;Sing;;;;rˈɑdɪˌoː;"r""AdI%o:"
B1;Rahm;Rahm;der;;Substantiv;mask.;https://www.dwds.de/wb/Rahm;0.0;Nom;Sing;;;;rˈɑːm;"r""A:m"
B1;Rand;Rand;der;;Substantiv;mask.;https://www.dwds.de/wb/Rand;0.0;Nom;Sing;;;;rˈant;"r""ant"
B1;Rasen;rasen;der;;Substantiv;mask.;https://www.dwds.de/wb/Rasen;0.0;Nom;Sing;;;;rˈɑːzən;"r""A:z@n"
B1;Rat;Rat;der;;Substantiv;mask.;https://www.dwds.de/wb/Rat;0.0;Nom;Sing;;;;rˈɑːt;"r""A:t"
A2;Rathaus;Rathaus;das;;Substantiv;neut.;https://www.dwds.de/wb/Rathaus;0.0;Nom;Sing;;;;rˈataʊs;"r""ataUs"
B1;Ratschlag;Ratschlag;der;;Substantiv;mask.;https://www.dwds.de/wb/Ratschlag;0.0;Nom;Sing;;;;rˈatʃlɑːk;"r""atSlA:k"
B1;Raucher;Raucher;;;Substantiv;mask.;https://www.dwds.de/wb/Raucher;0.0;Nom;Sing;;;;rˈaʊxɜ;"r""aUx3"
B1;Raucherin;Raucherin;die;;Substantiv;fem.;https://www.dwds.de/wb/Raucherin;0.0;Nom;Sing;;;;rˈaʊxərˌɪn;"r""aUx@r%In"
A1,BW1;Raum;Raum;der;Räume;Substantiv;mask.;https://www.dwds.de/wb/Raum;0.0;Nom;Sing;;;;rˈaʊm;"r""aUm"
B1;Reaktion;Reaktion;die;;Substantiv;fem.;https://www.dwds.de/wb/Reaktion;0.0;Nom;Sing;;;;rˌeːaktsjˈoːn;"r%e:aktsj""o:n"
B1;Realität;Realität;die;;Substantiv;fem.;https://www.dwds.de/wb/Realit%C3%A4t;0.0;Nom;Sing;;;;reːˈɑːliːtˈɛːt;"re:""A:li:t""E:t"
B1;Recherche;Recherche;die;;Substantiv;fem.;https://www.dwds.de/wb/Recherche;0.0;Nom;Sing;;;;rˈɛçɜçə;"r""EC3C@"
B1;Rechner;Rechner;der;;Substantiv;mask.;https://www.dwds.de/wb/Rechner;0.0;Nom;Sing;;;;rˈɛçnɜ;"r""ECn3"
A1,BW3;Rechnung;Rechnung;die;rechnen, du rechnest;Substantiv;fem.;https://www.dwds.de/wb/Rechnung;0.0;Nom;Sing;;;;rˈɛçnʊŋ;"r""ECnUN"
B1;Recht;recht;das;;Substantiv;neut.;https://www.dwds.de/wb/Recht;0.0;Nom;Sing;;;;rˈɛçt;"r""ECt"
B1;Rede;Rede;die;;Substantiv;fem.;https://www.dwds.de/wb/Rede;0.0;Nom;Sing;;;;rˈeːdə;"r""e:d@"
B1;Referat;Referat;das;;Substantiv;neut.;https://www.dwds.de/wb/Referat;0.0;Nom;Sing;;;;rˌeːfeːrˈɑːt;"r%e:fe:r""A:t"
B1;Reform;Reform;die;;Substantiv;fem.;https://www.dwds.de/wb/Reform;0.0;Nom;Sing;;;;rˈeːfɔɾm;"r""e:fO4m"
B1;Regal;Regal;das;;Substantiv;neut.;https://www.dwds.de/wb/Regal#1;0.0;Nom;Sing;;;;reːɡˈɑːl;"re:ɡ""A:l"
B1;Regel;Regel;die;;Substantiv;fem.;https://www.dwds.de/wb/Regel;0.0;Nom;Sing;;;;rˈeːɡəl;"r""e:ɡ@l"
A1,BW1;Regen;Regen;der;;Substantiv;mask.;https://www.dwds.de/wb/Regen;0.0;Nom;Sing;;;;rˈeːɡən;"r""e:ɡ@n"
B1;Region;Region;die;;Substantiv;fem.;https://www.dwds.de/wb/Region;0.0;Nom;Sing;;;;rˌeːɡiˈoːn;"r%e:ɡi""o:n"
BW3;Reh;Reh;das;;Substantiv;neut.;;;Nom;Sing;;;;rˈeː;"r""e:"
A2;Reifen;Reifen;der;;Substantiv;mask.;https://www.dwds.de/wb/Reifen;0.0;Nom;Sing;;;;rˈaɪfən;"r""aIf@n"
A2,BW3;Reihe;Reihe;die;;Substantiv;fem.;https://www.dwds.de/wb/Reihe;0.0;Nom;Sing;;;;rˈaɪə;"r""aI@"
B1;Reihenfolge;Reihenfolge;die;;Substantiv;fem.;https://www.dwds.de/wb/Reihenfolge;0.0;Nom;Sing;;;;rˈaɪhənfˌɔlɡə;"r""aIh@nf%Olɡ@"
A2;Reinigung;Reinigung;die;;Substantiv;fem.;https://www.dwds.de/wb/Reinigung;0.0;Nom;Sing;;;;rˈaɪnɪɡˌʊŋ;"r""aInIɡ%UN"
A1;Reis;Reis;der;;Substantiv;mask.;https://www.dwds.de/wb/Reis#1;0.0;Nom;Sing;;;;rˈaɪs;"r""aIs"
A1,BW1;Reise;Reise;die;reisen;Substantiv;fem.;https://www.dwds.de/wb/Reise;0.0;Nom;Sing;;;;rˈaɪzə;"r""aIz@"
A1;Reisebüro;Reisebüro;das;;Substantiv;neut.;https://www.dwds.de/wb/Reiseb%C3%BCro;0.0;Nom;Sing;;;;rˈaɪzeːbˌyːroː;"r""aIze:b%y:ro:"
A1;Reiseführer;Reiseführer;der;;Substantiv;mask.;https://www.dwds.de/wb/Reisef%C3%BChrer;0.0;Nom;Sing;;;;rˈaɪzeːfˌyːrɜ;"r""aIze:f%y:r3"
B1;Reklame;Reklame;die;;Substantiv;fem.;https://www.dwds.de/wb/Reklame;0.0;Nom;Sing;;;;rˈɛklɑːmə;"r""EklA:m@"
B1;Rekord;Rekord;der;;Substantiv;mask.;https://www.dwds.de/wb/Rekord;0.0;Nom;Sing;;;;rˈeːkɔɾt;"r""e:kO4t"
B1;Religion;Religion;die;;Substantiv;fem.;https://www.dwds.de/wb/Religion;0.0;Nom;Sing;;;;rˌeːlɪɡiˈoːn;"r%e:lIɡi""o:n"
B1;Rente;Rente;die;;Substantiv;fem.;https://www.dwds.de/wb/Rente;0.0;Nom;Sing;;;;rˈɛntə;"r""Ent@"
A2;Rentner;Rentner;der;;Substantiv;mask.;https://www.dwds.de/wb/Rentner;0.0;Nom;Plur;;;;rˈɛntnɜ;"r""Entn3"
A2;Rentnerin;Rentnerin;die;;Substantiv;fem.;https://www.dwds.de/wb/Rentnerin;0.0;Nom;Sing;;;;rˈɛntnərˌɪn;"r""Entn@r%In"
A1;Reparatur;Reparatur;die;;Substantiv;fem.;https://www.dwds.de/wb/Reparatur;0.0;Nom;Sing;;;;rˌeːparatˈuːɾ;"r%e:parat""u:4"
B1;Reportage;Reportage;die;;Substantiv;fem.;https://www.dwds.de/wb/Reportage;0.0;Nom;Sing;;;;rˈeːpɔɾtˌɑːɡə;"r""e:pO4t%A:ɡ@"
B1;Reporter;Reporter;der;;Substantiv;mask.;https://www.dwds.de/wb/Reporter;0.0;Nom;Plur;;;;rˈeːpɔɾtɜ;"r""e:pO4t3"
B1;Reporterin;Reporterin;die;;Substantiv;fem.;https://www.dwds.de/wb/Reporterin;0.0;Nom;Sing;;;;rˈeːpɔɾtərˌɪn;"r""e:pO4t@r%In"
B1;Reservierung;Reservierung;die;;Substantiv;fem.;https://www.dwds.de/wb/Reservierung;0.0;Nom;Sing;;;;rˌeːzɛɾvˈiːrʊŋ;"r%e:zE4v""i:rUN"
B1;Respekt;Respekt;der;;Substantiv;mask.;https://www.dwds.de/wb/Respekt;0.0;Nom;Sing;;;;rɛspˈɛkt;"rEsp""Ekt"
A2;Rest;Rest;der;;Substantiv;mask.;https://www.dwds.de/wb/Rest;0.0;Nom;Sing;;;;rˈɛst;"r""Est"
A1;Restaurant;Restaurant;das;;Substantiv;;https://www.dwds.de/wb/Restaurant;0.0;;;Pos;;;rˌɛstoːrˈɑ̃;"r%Esto:r""A~"
A2;Rezept;Rezept;das;;Substantiv;neut.;https://www.dwds.de/wb/Rezept;0.0;Nom;Sing;;;;reːtsˈɛpt;"re:ts""Ept"
A1;Rezeption;Rezeption;die;;Substantiv;fem.;https://www.dwds.de/wb/Rezeption;0.0;Nom;Sing;;;;rˌeːtsɛptsjˈoːn;"r%e:tsEptsj""o:n"
B1;Richter;Richter;der;;Substantiv;mask.;https://www.dwds.de/wb/Richter;0.0;Nom;Sing;;;;rˈɪçtɜ;"r""ICt3"
B1;Richterin;Richterin;die;;Substantiv;fem.;https://www.dwds.de/wb/Richterin;0.0;Nom;Sing;;;;rˈɪçtərˌɪn;"r""ICt@r%In"
B1,BW3;Richtung;Richtung;die;;Substantiv;fem.;https://www.dwds.de/wb/Richtung;0.0;Nom;Sing;;;;rˈɪçtʊŋ;"r""ICtUN"
A2;Rind;Rind;das;;Substantiv;neut.;https://www.dwds.de/wb/Rind;0.0;Nom;Sing;;;;rˈɪnt;"r""Int"
A2,BW1;Ring;Ring;der;;Substantiv;mask.;https://www.dwds.de/wb/Ring;0.0;Nom;Sing;;;;rˈɪŋ;"r""IN"
B1;Risiko;Risiko;das;;Substantiv;neut.;https://www.dwds.de/wb/Risiko;0.0;Nom;Sing;;;;rˈiːziːkˌoː;"r""i:zi:k%o:"
A2,BW3;Rock;Rock;der;Röcke;Substantiv;mask.;https://www.dwds.de/wb/Rock#1;0.0;Nom;Sing;;;;rˈɔk;"r""Ok"
B1;Rohr;Rohr;das;;Substantiv;neut.;https://www.dwds.de/wb/Rohr;0.0;Nom;Sing;;;;rˈoːɾ;"r""o:4"
B1;Rolle;Rolle;die;;Substantiv;fem.;https://www.dwds.de/wb/Rolle#2;0.0;Nom;Sing;;;;rˈɔlə;"r""Ol@"
B1;Roman;Roman;der;;Substantiv;mask.;https://www.dwds.de/wb/Roman;0.0;Nom;Sing;;;;roːmˈɑːn;"ro:m""A:n"
A2,BW1;Rose;Rose;die;;Substantiv;fem.;https://www.dwds.de/wb/Rose;0.0;Nom;Sing;;;;rˈoːzə;"r""o:z@"
A2;Rucksack;Rucksack;der;;Substantiv;mask.;https://www.dwds.de/wb/Rucksack;0.0;Nom;Sing;;;;rˈʊkzak;"r""Ukzak"
B1;Rufnummer;Rufnummer;die;;Substantiv;fem.;https://www.dwds.de/wb/Rufnummer;0.0;Nom;Sing;;;;rˈʊfnʊmɜ;"r""UfnUm3"
A2;Ruhe;Ruhe;die;;Substantiv;fem.;https://www.dwds.de/wb/Ruhe;0.0;Nom;Sing;;;;rˈuːə;"r""u:@"
B1;Runde;Runde;die;;Substantiv;fem.;https://www.dwds.de/wb/Runde;0.0;Nom;Sing;;;;rˈʊndə;"r""Und@"
B1;Rundfahrt;Rundfahrt;die;;Substantiv;fem.;https://www.dwds.de/wb/Rundfahrt;0.0;Nom;Sing;;;;rˈʊntfɑːɾt;"r""UntfA:4t"
A2;Rundgang;Rundgang;der;;Substantiv;mask.;https://www.dwds.de/wb/Rundgang;0.0;Nom;Sing;;;;rˈʊndɡaŋ;"r""UndɡaN"
A2,BW3;Rätsel;Rätsel;das;rätseln;Substantiv;neut.;https://www.dwds.de/wb/R%C3%A4tsel;0.0;Nom;Plur;;;;rˈɛːtsl̩;"r""E:tsl̩"
BW3;Räuber;Räuber;der;rauben;Substantiv;mask.;;;Nom;Sing;;;;rˈɔøbɜ;"r""O2b3"
A2,BW3;Rücken;Rücken;der;;Substantiv;mask.;https://www.dwds.de/wb/R%C3%BCcken#1;0.0;Nom;Sing;;;;rˈʏkən;"r""Yk@n"
B1;Rückfahrt;Rückfahrt;die;;Substantiv;fem.;https://www.dwds.de/wb/R%C3%BCckfahrt;0.0;Nom;Sing;;;;rˈʏkfɑːɾt;"r""YkfA:4t"
B1;Rückkehr;Rückkehr;die;;Substantiv;fem.;https://www.dwds.de/wb/R%C3%BCckkehr;0.0;Nom;Sing;;;;rˈʏkeːɾ;"r""Yke:4"
A1;S-Bahn;S-Bahn;die;;Substantiv;fem.;https://www.dwds.de/wb/S-Bahn;0.0;Nom;Sing;;;;ˈɛsbˈɑːn;"""Esb""A:n"
B1,BW3;Saal;Saal;der;Säle;Substantiv;mask.;https://www.dwds.de/wb/Saal;0.0;Nom;Sing;;;;zˈɑːl;"z""A:l"
A2,BW1;Sache;Sache;die;;Substantiv;fem.;https://www.dwds.de/wb/Sache;0.0;Nom;Sing;;;;zˈaxə;"z""ax@"
B1;Sack;Sack;der;;Substantiv;mask.;https://www.dwds.de/wb/Sack;0.0;Nom;Sing;;;;zˈak;"z""ak"
A1,BW1;Saft;Saft;der;Säfte, saftig;Substantiv;mask.;https://www.dwds.de/wb/Saft;0.0;Nom;Sing;;;;zˈaft;"z""aft"
B1;Sahne;Sahne;die;;Substantiv;fem.;https://www.dwds.de/wb/Sahne;0.0;Nom;Sing;;;;zˈɑːnə;"z""A:n@"
B1;Saison;Saison;die;;Substantiv;fem.;https://www.dwds.de/wb/Saison;0.0;Nom;Sing;;;;zɛːzˈɔ̃;"zE:z""O~"
A1;Salat;Salat;der;;Substantiv;mask.;https://www.dwds.de/wb/Salat;0.0;Nom;Sing;;;;zalˈɑːt;"zal""A:t"
B1;Salbe;Salbe;die;;Substantiv;fem.;https://www.dwds.de/wb/Salbe;0.0;Nom;Plur;;;;zˈalbə;"z""alb@"
B1;Salon;Salon;der;;Substantiv;mask.;https://www.dwds.de/wb/Salon;0.0;Nom;Sing;;;;zˈɑloːn;"z""Alo:n"
A1;Salz;Salz;das;;Substantiv;neut.;https://www.dwds.de/wb/Salz;0.0;Nom;Sing;;;;zˈalts;"z""alts"
A1,BW1;Samstag;Samstag;der;;Substantiv;mask.;https://www.dwds.de/wb/Samstag;0.0;Nom;Sing;;;;zˈamstɑːk;"z""amstA:k"
B1;Sand;Sand;der;;Substantiv;mask.;https://www.dwds.de/wb/Sand;0.0;Nom;Sing;;;;zˈant;"z""ant"
A1,BW3;Satz;Satz;der;Sätze;Substantiv;mask.;https://www.dwds.de/wb/Satz;0.0;Nom;Sing;;;;zˈats;"z""ats"
B1;Sauce;Sauce;die;;Substantiv;fem.;https://www.dwds.de/wb/Sauce;0.0;Nom;Sing;;;;zˈaʊkə;"z""aUk@"
B1;Schachtel;Schachtel;die;;Substantiv;fem.;https://www.dwds.de/wb/Schachtel;0.0;Nom;Plur;;;;ʃˈaxtəl;"S""axt@l"
B1;Schade;Schade;der;;Substantiv;;https://www.dwds.de/wb/Schade;0.0;;;Pos;;;ʃˈɑːdə;"S""A:d@"
B1;Schaden;Schaden;der;;Substantiv;mask.;https://www.dwds.de/wb/Schaden;0.0;Nom;Sing;;;;ʃˈɑːdən;"S""A:d@n"
BW1;Schaf;Schaf;das;;Substantiv;neut.;;;Nom;Sing;;;;ʃˈɑːf;"S""A:f"
A1;Schalter;Schalter;der;;Substantiv;mask.;https://www.dwds.de/wb/Schalter;0.0;Nom;Sing;;;;ʃˈaltɜ;"S""alt3"
B1;Schatten;Schatten;der;;Substantiv;mask.;https://www.dwds.de/wb/Schatten;0.0;Nom;Sing;;;;ʃˈatən;"S""at@n"
BW3;Schatz;Schatz;der;Schätze;Substantiv;mask.;;;Nom;Sing;;;;ʃˈats;"S""ats"
BW1;Schaufel;Schaufel;die;;Substantiv;fem.;;;Nom;Sing;;;;ʃˈaʊfəl;"S""aUf@l"
B1;Schaufenster;Schaufenster;das;;Substantiv;neut.;https://www.dwds.de/wb/Schaufenster;0.0;Nom;Plur;;;;ʃˈaʊfɛnstɜ;"S""aUfEnst3"
BW1;Schaukel;Schaukel;die;schaukeln;Substantiv;fem.;;;Nom;Sing;;;;ʃˈaʊkəl;"S""aUk@l"
B1;Schauspieler;Schauspieler;der;;Substantiv;mask.;https://www.dwds.de/wb/Schauspieler;0.0;Nom;Plur;;;;ʃˈaʊʃpiːlɜ;"S""aUSpi:l3"
B1;Schauspielerin;Schauspielerin;die;;Substantiv;fem.;https://www.dwds.de/wb/Schauspielerin;0.0;Nom;Sing;;;;ʃˈaʊʃpiːlərˌɪn;"S""aUSpi:l@r%In"
B1;Scheibe;Scheibe;die;;Substantiv;fem.;https://www.dwds.de/wb/Scheibe;0.0;Nom;Sing;;;;ʃˈaɪbə;"S""aIb@"
B1;Scheidung;Scheidung;die;;Substantiv;fem.;https://www.dwds.de/wb/Scheidung;0.0;Nom;Sing;;;;ʃˈaɪdʊŋ;"S""aIdUN"
B1;Schein;Schein;der;;Substantiv;mask.;https://www.dwds.de/wb/Schein#2;0.0;Nom;Sing;;;;ʃˈaɪn;"S""aIn"
A2,BW1;Schere;Schere;die;;Substantiv;fem.;https://www.dwds.de/wb/Schere;0.0;Nom;Sing;;;;ʃˈeːrə;"S""e:r@"
B1;Schi;Schi;der;;Substantiv;mask.;https://www.dwds.de/wb/Schi;0.0;Nom;Sing;;;;ʃˈiː;"S""i:"
A2,BW3;Schiff;Schiff;das;;Substantiv;neut.;https://www.dwds.de/wb/Schiff;0.0;Nom;Sing;;;;ʃˈɪf;"S""If"
A1;Schild;schild;das;;Substantiv;neut.;https://www.dwds.de/wb/Schild#1;0.0;Nom;Sing;;;;ʃˈɪlt;"S""Ilt"
A1;Schinken;schinken;der;;Substantiv;mask.;https://www.dwds.de/wb/Schinken;0.0;Acc;Sing;;;;ʃˈɪŋkən;"S""INk@n"
A2;Schirm;Schirm;der;;Substantiv;mask.;https://www.dwds.de/wb/Schirm;0.0;Nom;Sing;;;;ʃˈɪɾm;"S""I4m"
B1;Schlaf;Schlaf;der;;Substantiv;mask.;https://www.dwds.de/wb/Schlaf;0.0;Nom;Sing;;;;ʃlˈɑːf;"Sl""A:f"
A2;Schlafzimmer;Schlafzimmer;das;;Substantiv;neut.;https://www.dwds.de/wb/Schlafzimmer;0.0;Nom;Plur;;;;ʃlˈaftsɪmɜ;"Sl""aftsIm3"
B1;Schlagobers;Schlagober;das;;Substantiv;neut.;https://www.dwds.de/wb/Schlagobers;0.0;Gen;Sing;;;;ʃlˈɑɡoːbɜs;"Sl""Aɡo:b3s"
B1;Schlagrahm;Schlagrahm;der;;Substantiv;mask.;https://www.dwds.de/wb/Schlagrahm;0.0;Nom;Sing;;;;ʃlˈaɡɾɑːm;"Sl""aɡ4A:m"
B1;Schlagsahne;Schlagsahne;die;;Substantiv;fem.;https://www.dwds.de/wb/Schlagsahne;0.0;Nom;Sing;;;;ʃlˈaɡzɑːnə;"Sl""aɡzA:n@"
B1,BW1;Schlange;Schlange;die;;Substantiv;fem.;https://www.dwds.de/wb/Schlange;0.0;Nom;Sing;;;;ʃlˈaŋə;"Sl""aN@"
BW1;Schlitten;Schlitt;der;;Substantiv;mask.;;;Nom;;;;;ʃlˈɪtən;"Sl""It@n"
A2,BW3;Schloss;Schloss;das;Schlösser;Substantiv;neut.;https://www.dwds.de/wb/Schloss#1;0.0;Nom;Sing;;;;ʃlˈɔs;"Sl""Os"
A1,BW3;Schluss;Schluss;der;Schlüsse;Substantiv;mask.;https://www.dwds.de/wb/Schluss;0.0;Nom;Sing;;;;ʃlˈʊs;"Sl""Us"
A1,BW1;Schlüssel;Schlüssel;der;;Substantiv;mask.;https://www.dwds.de/wb/Schl%C3%BCssel;0.0;Nom;Sing;;;;ʃlˈʏsəl;"Sl""Ys@l"
A2;Schmerz;Schmerz;der;;Substantiv;mask.;https://www.dwds.de/wb/Schmerz;0.0;Nom;Sing;;;;ʃmˈɛɾts;"Sm""E4ts"
B1;Schmerzmittel;Schmerzmittel;das;;Substantiv;neut.;https://www.dwds.de/wb/Schmerzmittel;0.0;Nom;Sing;;;;ʃmˈɛɾtsmɪtəl;"Sm""E4tsmIt@l"
B1;Schmuck;Schmuck;der;;Substantiv;mask.;https://www.dwds.de/wb/Schmuck;0.0;Nom;Sing;;;;ʃmˈʊk;"Sm""Uk"
B1;Schmutz;Schmutz;der;;Substantiv;mask.;https://www.dwds.de/wb/Schmutz;0.0;Nom;Sing;;;;ʃmˈʊts;"Sm""Uts"
BW1;Schnecke;Schnecke;die;;Substantiv;fem.;;;Nom;Sing;;;;ʃnˈɛkə;"Sn""Ek@"
A2,BW3;Schnee;Schnee;der;;Substantiv;mask.;https://www.dwds.de/wb/Schnee;0.0;Nom;Sing;;;;ʃnˈeː;"Sn""e:"
BW3;Schneemann;Schneemann;der;;Substantiv;mask.;;;Nom;Sing;;;;ʃnˈeːman;"Sn""e:man"
B1;Schnupfen;schnupfen;der;;Substantiv;mask.;https://www.dwds.de/wb/Schnupfen;0.0;Nom;Sing;;;;ʃnˈʊpfən;"Sn""Upf@n"
A2;Schokolade;Schokolade;die;;Substantiv;fem.;https://www.dwds.de/wb/Schokolade;0.0;Nom;Sing;;;;ʃˌoːkoːlˈɑːdə;"S%o:ko:l""A:d@"
